0,467.527,3.005,149.827,0.0002164,11.08,14.086,12.582,12.526,1.504,1.501,1.446,3.613,5.346,0.032407054,0.13
0.1,468.202,3.01,149.653,0.0002164,11.079,14.089,12.582,12.527,1.507,1.503,1.448,3.615,5.346,0.032407054,0.131
0.2,468.875,3.016,149.48,0.0002164,11.077,14.093,12.582,12.528,1.511,1.504,1.451,3.617,5.347,0.032407054,0.131
0.3,469.548,3.021,149.307,0.0002164,11.076,14.097,12.582,12.529,1.515,1.506,1.453,3.618,5.347,0.032407054,0.131
0.4,470.22,3.026,149.134,0.0002164,11.074,14.1,12.582,12.53,1.519,1.507,1.456,3.62,5.348,0.032407054,0.132
0.5,470.891,3.031,148.962,0.0002164,11.073,14.104,12.582,12.531,1.522,1.509,1.458,3.622,5.348,0.032407054,0.132
0.6,471.562,3.037,148.789,0.0002164,11.071,14.108,12.582,12.532,1.526,1.511,1.461,3.624,5.349,0.032407054,0.132
0.7,472.232,3.042,148.616,0.0002164,11.07,14.111,12.582,12.533,1.53,1.512,1.463,3.626,5.349,0.032407054,0.133
0.8,472.902,3.047,148.444,0.0002164,11.068,14.115,12.582,12.534,1.533,1.514,1.466,3.628,5.35,0.032407054,0.133
0.9,473.57,3.052,148.272,0.0002164,11.066,14.119,12.582,12.535,1.537,1.515,1.468,3.63,5.351,0.032407054,0.133
1,474.238,3.057,148.1,0.0002164,11.065,14.122,12.581,12.535,1.541,1.517,1.471,3.631,5.351,0.032407054,0.134
1.1,474.905,3.063,147.928,0.0002164,11.063,14.126,12.581,12.536,1.544,1.518,1.473,3.633,5.352,0.032407054,0.134
1.2,475.572,3.068,147.756,0.0002164,11.062,14.13,12.581,12.537,1.548,1.52,1.476,3.635,5.352,0.032407054,0.135
1.3,476.238,3.073,147.584,0.0002164,11.06,14.133,12.581,12.538,1.552,1.521,1.478,3.637,5.353,0.032407054,0.135
1.4,476.903,3.078,147.413,0.0002164,11.058,14.137,12.581,12.539,1.556,1.523,1.481,3.639,5.353,0.032407054,0.135
1.5,477.567,3.084,147.241,0.0002164,11.057,14.14,12.581,12.54,1.559,1.524,1.483,3.641,5.354,0.032407054,0.136
1.6,478.23,3.089,147.07,0.0002164,11.055,14.144,12.581,12.541,1.563,1.526,1.486,3.643,5.354,0.032407054,0.136
1.7,478.893,3.094,146.899,0.0002164,11.054,14.148,12.581,12.542,1.567,1.528,1.488,3.645,5.355,0.032407054,0.136
1.8,479.555,3.099,146.728,0.0002164,11.052,14.151,12.581,12.543,1.57,1.529,1.491,3.647,5.355,0.032407054,0.137
1.9,480.217,3.105,146.557,0.0002164,11.05,14.155,12.581,12.544,1.574,1.531,1.493,3.649,5.356,0.032407054,0.137
2,480.877,3.11,146.387,0.0002164,11.049,14.159,12.581,12.545,1.577,1.532,1.496,3.652,5.356,0.032407054,0.137
