1000,544.919,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000,544.918,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000,544.917,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.267,0.022148275,0.22
1000,544.924,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.1,544.922,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.1,544.921,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.1,544.92,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.1,544.918,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.1,544.917,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.267,0.022148275,0.22
1000.1,544.924,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.1,544.923,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.1,544.921,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.1,544.92,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.1,544.919,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.2,544.917,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.267,0.022148275,0.22
1000.2,544.916,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.267,0.022148275,0.22
1000.2,544.923,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.2,544.922,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.2,544.92,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.2,544.919,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.2,544.918,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.2,544.916,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.267,0.022148275,0.22
1000.2,544.923,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.2,544.922,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.267,4.268,0.022148275,0.22
1000.3,544.921,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.3,544.919,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
1000.3,544.918,4.906,83.724,0.0002164,11.798,16.704,14.158,14.158,2.546,2.36,2.36,4.268,4.268,0.022148275,0.22
